hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
34R0BODSP1GL1IL8179OQ56HMDLE5W,A1IRH6OXLZZWC8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5c/Amazing_Spider-Man_Vol_5_1_ComicBookRealm.com_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/325?cb=20180808005051,FALSE,sunbird,sunbird,spicy,sad,curious,strong,brave,shy,pretty,feminine,
34R0BODSP1GL1IL8179OQ56HMDLE5W,A21CNDWV70DK3G,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5c/Amazing_Spider-Man_Vol_5_1_ComicBookRealm.com_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/325?cb=20180808005051,TRUE,sunbird,sunbird,sultry,calm,pondering,sultry,shy,quiet,normal,,
3P0I4CQYVYO1QSDHRMZTLHD8ACVOWR,A2VH5M7RLI6708,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/John_Jonah_Jameson_%28Earth-616%29_from_Marvel_Knights_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/330?cb=20161214062419,FALSE,bashaws,bashaws,good,clever,,confident,smart,determined,handsome,professional,rich
3P0I4CQYVYO1QSDHRMZTLHD8ACVOWR,A3O51JVRKYX9XV,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/John_Jonah_Jameson_%28Earth-616%29_from_Marvel_Knights_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/330?cb=20161214062419,FALSE,bashaws,bashaws,,,,corporate,calculating,powerful,male,adult,
3P0I4CQYVYO1QSDHRMZTLHD8ACVOWR,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/9/96/John_Jonah_Jameson_%28Earth-616%29_from_Marvel_Knights_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/330?cb=20161214062419,FALSE,bashaws,bashaws,,,,evil,conniving,,well-groomed,,
3W5PY7V3UPOREMHKQAPCYIH2MQLJY2,A2DIGKVLJWN955,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Charles_Xavier_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_7_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20180318213523,FALSE,scaffle,scaffle,angry,jealous,worried,intelligent,smart,suave,chill,strong,broad
3W5PY7V3UPOREMHKQAPCYIH2MQLJY2,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Charles_Xavier_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_7_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20180318213523,FALSE,scaffle,scaffle,chill,cool,collected,boring,tough,annoying,blonde,normal,white
3W5PY7V3UPOREMHKQAPCYIH2MQLJY2,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Charles_Xavier_%28Earth-616%29_from_Astonishing_X-Men_Vol_4_7_cover_001.jpg/revision/latest/scale-to-width-down/325?cb=20180318213523,FALSE,scaffle,scaffle,displeased,determined,neutral,intelligent,reliable,stealthy,blonde,fit,neat
31SIZS5W59WZ389B75HRNN0RXYYQRY,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Nicholas_Fury_%28Earth-616%29_from_Original_Sin_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/228?cb=20140903201459,FALSE,cubages,cubages,barefoot,intimidating,scary,ghostly,scary,magical,chained,dark,creepy
31SIZS5W59WZ389B75HRNN0RXYYQRY,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Nicholas_Fury_%28Earth-616%29_from_Original_Sin_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/228?cb=20140903201459,FALSE,cubages,cubages,scary,,,menacing,strong,powerful,strong,tall,black
31SIZS5W59WZ389B75HRNN0RXYYQRY,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/1/11/Nicholas_Fury_%28Earth-616%29_from_Original_Sin_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/228?cb=20140903201459,FALSE,cubages,cubages,desperate,sad,scared,tough,mean,evil,scary,ugly,
3D0LPO3EABG5FX8H6NHH6EYOLKVOYQ,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Janet_van_Dyne_%28Earth-616%29_from_Avengers_Vol_8_12_001.jpg/revision/latest/scale-to-width-down/332?cb=20190202025958,TRUE,quilted,quilted,inspired,,,confident,competent,serious,lithe,fit,sharp
3D0LPO3EABG5FX8H6NHH6EYOLKVOYQ,AUNCXP5YDEBH0,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Janet_van_Dyne_%28Earth-616%29_from_Avengers_Vol_8_12_001.jpg/revision/latest/scale-to-width-down/332?cb=20190202025958,FALSE,quilted,quilted,mysterious,heroic,,sly,friendly,daring,cute,agile,
3D0LPO3EABG5FX8H6NHH6EYOLKVOYQ,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/d/df/Janet_van_Dyne_%28Earth-616%29_from_Avengers_Vol_8_12_001.jpg/revision/latest/scale-to-width-down/332?cb=20190202025958,FALSE,quilted,quilted,ready,,,strong,nonchalant,determined,brunette,skinny,winged
30OITAWPBQKGMFEMUYUBNO8W0PWH96,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/Captain_America_Steve_Rogers_Vol_1_15_ResurrXion_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170124172230,TRUE,melting,melting,,,,strong,kind,well-meaning,yellow,lean,
30OITAWPBQKGMFEMUYUBNO8W0PWH96,A3O51JVRKYX9XV,https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/Captain_America_Steve_Rogers_Vol_1_15_ResurrXion_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170124172230,FALSE,melting,melting,,,,fearless,magical,adventurous,fit,pale,
30OITAWPBQKGMFEMUYUBNO8W0PWH96,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/4/43/Captain_America_Steve_Rogers_Vol_1_15_ResurrXion_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170124172230,FALSE,melting,melting,proud,excited,happy,excitable,friendly,funny,thin,brunette,pretty
37OPIVELUUKURYORM48BJJJG67EHAL,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/b/be/Jennifer_Walters_%28Earth-616%29_from_Avengers_Vol_8_4_cover_001.jpg/revision/latest/scale-to-width-down/319?cb=20180920040815,FALSE,rhabdos,rhabdos,,,,ruthless,angry,fierce,strong,ripped,green
37OPIVELUUKURYORM48BJJJG67EHAL,A3CHZTDYHQVADE,https://vignette.wikia.nocookie.net/marveldatabase/images/b/be/Jennifer_Walters_%28Earth-616%29_from_Avengers_Vol_8_4_cover_001.jpg/revision/latest/scale-to-width-down/319?cb=20180920040815,FALSE,rhabdos,rhabdos,angry,violent,,tough,angry,vengeful,strong,tall,powerful
31ODACBENUWB4N9OMUHWDX5NJ0HQSM,APX5J4BSY8X98,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Punisher_Vol_12_1_Textless.jpg/revision/latest/scale-to-width-down/312?cb=20180418154329,FALSE,jailors,jailors,fearful,serious,,quick,violent,,dark,strong,
31ODACBENUWB4N9OMUHWDX5NJ0HQSM,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Punisher_Vol_12_1_Textless.jpg/revision/latest/scale-to-width-down/312?cb=20180418154329,FALSE,jailors,jailors,angry,furious,vengeful,tough,mean,valiant,rugged,white,
31ODACBENUWB4N9OMUHWDX5NJ0HQSM,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Punisher_Vol_12_1_Textless.jpg/revision/latest/scale-to-width-down/312?cb=20180418154329,TRUE,jailors,jailors,cool,,,hard,ruthless,fearless,strong,clean,bulky
3IKMEYR0LWCWOLUVFAITQTGAM0QK2L,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Luke_Cage_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170221231319,FALSE,inshave,inshave,angry,stressed,scared,righteous,tough,violent,strong,tall,bearded
3IKMEYR0LWCWOLUVFAITQTGAM0QK2L,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Luke_Cage_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170221231319,TRUE,inshave,inshave,,,,righteous,angry,powerful,strong,informal,bald
3IKMEYR0LWCWOLUVFAITQTGAM0QK2L,A2C1UPBEGUY9Y6,https://vignette.wikia.nocookie.net/marveldatabase/images/4/45/Luke_Cage_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170221231319,FALSE,inshave,inshave,mysterious,determined,shady,vengeful,bold,gutsy,strong,old,bald
37VE3DA4YUYZA8TJSI87EU3MOPZHBG,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Victor_von_Doom_%28Earth-616%29_from_Thor_Vol_1_600.jpg/revision/latest/scale-to-width-down/349?cb=20130528050125,FALSE,turfing,turfing,calm,displeased,sad,reserved,bold,quiet,muscular,tall,big
37VE3DA4YUYZA8TJSI87EU3MOPZHBG,APX5J4BSY8X98,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Victor_von_Doom_%28Earth-616%29_from_Thor_Vol_1_600.jpg/revision/latest/scale-to-width-down/349?cb=20130528050125,FALSE,turfing,turfing,intense,serious,,mean,powerful,,green,metallic,big
37VE3DA4YUYZA8TJSI87EU3MOPZHBG,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f9/Victor_von_Doom_%28Earth-616%29_from_Thor_Vol_1_600.jpg/revision/latest/scale-to-width-down/349?cb=20130528050125,TRUE,turfing,turfing,tough,angry,mean,mean,evil,rigid,green,metallic,
3EKZL9T8Y83IKDLP6I42PE946AZHCN,A3O51JVRKYX9XV,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,FALSE,isotria,isotria,,,,courageous,fearless,heroic,strong,fierce,red
3EKZL9T8Y83IKDLP6I42PE946AZHCN,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,FALSE,isotria,isotria,excited,awed,,heroic,powerful,,muscular,tall,strong
3EKZL9T8Y83IKDLP6I42PE946AZHCN,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/X-Men_Black_-_Magneto_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/321?cb=20180722224641,TRUE,isotria,isotria,scary,,,mad,mean,determined,wicked,scary,
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,FALSE,dragman,dragman,neutral,determined,serious,confident,aggressive,,fit,purple,feminine
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,AHJ6UEG2YC0Q3,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,FALSE,dragman,dragman,confident,adventurous,neutral,independent,evil,sneaky,colorful,purple,skinny
33EEIIWHK7ORWFQSGPM1OKPUI4BQVR,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Elizabeth_Braddock_%28Earth-616%29_from_Hunt_for_Wolverine_Mystery_in_Madripoor_Vol_1_4_Spoiler_Variant_cover_001.jpg/revision/latest/scale-to-width-down/317?cb=20180823221219,FALSE,dragman,dragman,nervous,anxious,sad,cunning,mean,deceptive,fit,pink,pretty
3A520CCNWNHI7OXPW305YGM3ERMEA2,A2C1UPBEGUY9Y6,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,TRUE,jousted,jousted,mysterious,vengeful,powerful,mythical,fearless,determined,flying,silver,
3A520CCNWNHI7OXPW305YGM3ERMEA2,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,FALSE,jousted,jousted,safe,quick,fast,caring,agile,,metal,orange,blue
3A520CCNWNHI7OXPW305YGM3ERMEA2,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8c/Silver_Surfer_The_Best_Defense_Vol_1_1_Skan_Variant_Textless.jpg/revision/latest/scale-to-width-down/334?cb=20180918172607,FALSE,jousted,jousted,angry,determined,unhappy,smooth,sneaky,,bald,ripped,sleek
335HHSX8CDMSP5R36EZD9KRMRABHDN,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,FALSE,whishts,whishts,uncomfortable,scared,,strong,evil,determined,menacing,green,well-built
335HHSX8CDMSP5R36EZD9KRMRABHDN,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,TRUE,whishts,whishts,disgusted,angry,scared,mean,evil,dumb,slim,green,ugly
335HHSX8CDMSP5R36EZD9KRMRABHDN,A23441R746K5OU,https://vignette.wikia.nocookie.net/marveldatabase/images/8/87/Amazing_Spider-Man_Vol_1_797_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20171219175310,TRUE,whishts,whishts,combative,victorious,,intelligent,defeated,weak,green,cool,weak
3H1C3QRA010603UNGHWW4BCREU7EC4,A30VAVBAUXE301,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,TRUE,viruses,viruses,rushed,angry,prepared,stoic,cold,,smelly,manly,adventurous
3H1C3QRA010603UNGHWW4BCREU7EC4,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,TRUE,viruses,viruses,confident,determined,serious,active,prepared,,windswept,fierce,cool
3H1C3QRA010603UNGHWW4BCREU7EC4,A22DMI1VZNFU3N,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d8/Winter_Soldier_Vol_2_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180919043401,FALSE,viruses,viruses,,,,confident,cool,careless,strong,white,fast
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,FALSE,piteira,piteira,dreamy,colorful,magical,whimsical,powerful,magical,flying,purple,magical
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,A3CHZTDYHQVADE,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,FALSE,piteira,piteira,,,,vindictive,lazy,,strong,cool,grungy
3RWO3EJELHQQAR9F9YNNHRS4O4IP1A,A3907LDKHAP28P,https://vignette.wikia.nocookie.net/marveldatabase/images/2/2c/X-Men_Red_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/343?cb=20180123190246,FALSE,piteira,piteira,focused,angry,disgruntled,confident,crafty,evil,dark,powerful,
3OND0WXMHWWXHB5329AXF297RMCHEG,AAZY70DQJ5BFE,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,FALSE,feudist,feudist,threatening,,,mean,cold,aggressive,muscular,buff,pale
3OND0WXMHWWXHB5329AXF297RMCHEG,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,FALSE,feudist,feudist,,,,angry,vengeful,evil,muscular,armed,white
3OND0WXMHWWXHB5329AXF297RMCHEG,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1e/Cable_Vol_3_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170221211741,FALSE,feudist,feudist,concerned,scared,ugly,angry,violent,vengeful,strong,thick,
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,A2FXYB7WSH6AYI,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,FALSE,eelworm,eelworm,overwhelmed,,,determined,serious,,attractive,wealthy,powerful
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,FALSE,eelworm,eelworm,,,,vengeful,conniving,,poised,adorned,well-dressed
3NKW03WTLMO4B4QX6ZRXAM88PDDQW1,AUNCXP5YDEBH0,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d6/Elizabeth_Brant_%28Earth-616%29_004.jpg/revision/latest?cb=20080601043120,FALSE,eelworm,eelworm,lusty,sexy,hot,sexy,shallow,dumb,wealthy,fancy,pretty
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,FALSE,hornlet,hornlet,energetic,angry,,psychic,heroic,,muscular,tall,quirky
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,FALSE,hornlet,hornlet,,,,angry,determined,powerful,muscular,dark,glowing
3T2EL38U0M1J04VNG4NJC5MFYFJQXU,AAZY70DQJ5BFE,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/Astonishing_X-Men_Vol_4_17_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20180822105533,FALSE,hornlet,hornlet,,,,brave,curious,bold,strong,glowing,compact
36JW4WBR061PNP5ZXKU3XKU73NRHFY,A3MAF5W7IGJTQS,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140128043323,FALSE,liposis,liposis,strong,scary,powerful,evil,intimidating,scary,yellow,orange,
36JW4WBR061PNP5ZXKU3XKU73NRHFY,A3O51JVRKYX9XV,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140128043323,FALSE,liposis,liposis,controlling,angry,vengeful,strong,aggressive,fast,yellow,,
36JW4WBR061PNP5ZXKU3XKU73NRHFY,A2N74CHUQ5T60G,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0f/Patsy_Walker_Hellcat_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20140128043323,FALSE,liposis,liposis,strong,angry,scary,vengeful,spiteful,,dark,yellow,ginger
32204AGAABTV1P1U840LF5UJ42RHGX,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Franklin_Nelson_%28Earth-616%29_from_Daredevil_Vol_1_605_001.jpg/revision/latest/scale-to-width-down/346?cb=20180712171255,FALSE,qasidas,qasidas,,,,worried,angry,bitter,upset,professional,weak
32204AGAABTV1P1U840LF5UJ42RHGX,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Franklin_Nelson_%28Earth-616%29_from_Daredevil_Vol_1_605_001.jpg/revision/latest/scale-to-width-down/346?cb=20180712171255,FALSE,qasidas,qasidas,concerned,unhappy,,strict,,,chubby,professional,plain
32204AGAABTV1P1U840LF5UJ42RHGX,A3MAF5W7IGJTQS,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e2/Franklin_Nelson_%28Earth-616%29_from_Daredevil_Vol_1_605_001.jpg/revision/latest/scale-to-width-down/346?cb=20180712171255,FALSE,qasidas,qasidas,angry,shocked,surprised,professional,disrespectful,rude,chubby,professional,white
3L60IFZKF3Z91LW5SAI3056KJ24HHW,A2AR3VBIMNRRJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_3_10_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20140819222952,TRUE,tannery,tannery,nervous,determined,,watchful,dark,quiet,bald,sleek,legged
3L60IFZKF3Z91LW5SAI3056KJ24HHW,A3CHZTDYHQVADE,https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_3_10_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20140819222952,FALSE,tannery,tannery,disappointed,angry,sad,angry,contemplative,serious,broken,tired,weak
3L60IFZKF3Z91LW5SAI3056KJ24HHW,AHJ6UEG2YC0Q3,https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Amazing_Spider-Man_Vol_3_10_Textless.jpg/revision/latest/scale-to-width-down/324?cb=20140819222952,TRUE,tannery,tannery,excited,angry,,independent,aggressive,ambitious,sharp,skinny,red
3BCRDCM0ODBK6MDW2CUWG6XM25SK62,AHJ6UEG2YC0Q3,https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/James_Rhodes_%28Earth-616%29_from_Civil_War_II_Vol_1_0_002.jpg/revision/latest/scale-to-width-down/314?cb=20180723235648,FALSE,logship,logship,confident,angry,serious,confident,mysterious,solemn,blue,,
3BCRDCM0ODBK6MDW2CUWG6XM25SK62,A31BYUGRYXVLJL,https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/James_Rhodes_%28Earth-616%29_from_Civil_War_II_Vol_1_0_002.jpg/revision/latest/scale-to-width-down/314?cb=20180723235648,FALSE,logship,logship,angry,stressed,upset,tough,diligent,strict,male,,
3BCRDCM0ODBK6MDW2CUWG6XM25SK62,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/James_Rhodes_%28Earth-616%29_from_Civil_War_II_Vol_1_0_002.jpg/revision/latest/scale-to-width-down/314?cb=20180723235648,FALSE,logship,logship,unconcerned,neutral,serious,respected,serious,,professional,neat,black
3ABAOCJ4R8L86SWJ2XLA1O6HRBZMQ6,A30VAVBAUXE301,https://vignette.wikia.nocookie.net/marveldatabase/images/6/65/All-New_Inhumans_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20160130205943,FALSE,bityite,bityite,,,,strong,abrasive,resilient,curvy,feminine,
3ABAOCJ4R8L86SWJ2XLA1O6HRBZMQ6,ALPWT2JWPLXA1,https://vignette.wikia.nocookie.net/marveldatabase/images/6/65/All-New_Inhumans_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/323?cb=20160130205943,FALSE,bityite,bityite,,,,motivated,aggressive,confrontational,punk,,
3UEDKCTP9V73AMR1LMZOMKXIXGCK71,A2Y5XC6F1BYXS3,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Secret_Empire_Vol_1_9_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170523161632,FALSE,downbye,downbye,,,,evil,boss,,professional,bald,
3UEDKCTP9V73AMR1LMZOMKXIXGCK71,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fe/Secret_Empire_Vol_1_9_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170523161632,FALSE,downbye,downbye,angry,mean,scheming,mean,evil,scheming,bald,chunky,white
3P6ENY9P79D9XG7PYS0O0H7ZJFJHIP,A2FXYB7WSH6AYI,https://vignette.wikia.nocookie.net/marveldatabase/images/5/56/Black_Knight_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150820055718,FALSE,photoed,photoed,,,,confident,mean,evil,strong,powerful,imposing
3P6ENY9P79D9XG7PYS0O0H7ZJFJHIP,A3RQWVGJ1E0LLY,https://vignette.wikia.nocookie.net/marveldatabase/images/5/56/Black_Knight_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150820055718,FALSE,photoed,photoed,inspired,trusting,hopeful,just,dedicated,heroic,strong,fit,imposing
3P6ENY9P79D9XG7PYS0O0H7ZJFJHIP,AAZY70DQJ5BFE,https://vignette.wikia.nocookie.net/marveldatabase/images/5/56/Black_Knight_Vol_4_1_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20150820055718,FALSE,photoed,photoed,,,,angry,bold,violent,stormy,broad,female
3QX22DUVOOY0B0S0OWFK7B5P83EMV0,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Elizabeth_Ross_%28Earth-616%29_from_Hulk_Vol_3_16_001.jpg/revision/latest/scale-to-width-down/291?cb=20170204225429,FALSE,osazone,osazone,,,,strong,power,,sly,strategic,determined
3QX22DUVOOY0B0S0OWFK7B5P83EMV0,AY0INTNXKC6ZO,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Elizabeth_Ross_%28Earth-616%29_from_Hulk_Vol_3_16_001.jpg/revision/latest/scale-to-width-down/291?cb=20170204225429,FALSE,osazone,osazone,concerned,neutral,serious,informed,serious,,brunette,pretty,cool
3QX22DUVOOY0B0S0OWFK7B5P83EMV0,A2DIGKVLJWN955,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Elizabeth_Ross_%28Earth-616%29_from_Hulk_Vol_3_16_001.jpg/revision/latest/scale-to-width-down/291?cb=20170204225429,FALSE,osazone,osazone,calm,scared,,cunning,manipulative,smart,moody,pretty,smart
3T5ZXGO9DE585ZV2HMB49Q2Q6FHQZR,A2W264E55JO6V3,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg/revision/latest/scale-to-width-down/349?cb=20160127035057,FALSE,puerile,puerile,chill,nonplussed,cool,klutzy,annoying,heroic,blonde,white,regular
3T5ZXGO9DE585ZV2HMB49Q2Q6FHQZR,A1P97PT7OUQHU4,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Blaine_Colt_%28Earth-616%29_from_the_cover_to_Kid_Colt_One-Shot_Vol_1_1.jpg/revision/latest/scale-to-width-down/349?cb=20160127035057,FALSE,puerile,puerile,running,scared,,angry,mean,,red,,
