hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
3L2OEKSTWBR8FZVB2U2WAXOFFIMY8A,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1d/Sally_Blevins_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Vol_1_10.jpg/revision/latest/scale-to-width-down/230?cb=20130926003231,False,umpires,umpires,patient,terrific,perturbed,dependable,trustworthy,,wiry,angry,heavy
3L4YG5VW9P9HYJWBN6QYJ4SF8LDDDN,A1ZJ5V4C6QVEUH,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/E.V.A._%28Earth-616%29_from_Astonishing_X-Men_Vol_4_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20171010194201,False,kotowed,kotowed,,,,violent,mean,angry,bladed,round,
3L7SUC0TTWBQ3T1UON16NNVQNAWM0L,A2G6PVTS2DHBJJ,https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/Fred_Davis%2C_Jr._00.jpg/revision/latest/scale-to-width-down/350?cb=20120614005959,False,matthew,matthew,angry,sad,mad,cranky,ornery,,sloppy,slovenly,
3L7SUC0TTWBQ3T1UON16NNVQNAWM0L,A38R689MVZST8Q,https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/Fred_Davis%2C_Jr._00.jpg/revision/latest/scale-to-width-down/350?cb=20120614005959,False,matthew,matthew,mean,disgusted,,opinionated,,,,,
3L7SUC0TTWBQ3T1UON16NNVQNAWM0L,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/c/ca/Fred_Davis%2C_Jr._00.jpg/revision/latest/scale-to-width-down/350?cb=20120614005959,False,matthew,matthew,fearful,grateful,careful,honest,inventive,independent,snowy,boring,calming
3LOJFQ4BOZWPCP2LFNCLNHN5SUADK0,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Captain_America_Vol_1_605_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20100427000442,False,wonders,wonders,,,,righteous,heroic,determined,fit,strong,masculine
3LOJFQ4BOZWPCP2LFNCLNHN5SUADK0,A30OVNUJK38HZT,https://vignette.wikia.nocookie.net/marveldatabase/images/2/24/Captain_America_Vol_1_605_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20100427000442,True,wonders,wonders,,,,strong,good,powerful,built,patriotic,cool
3LVTFB9DE7ZEZCA7UIXQPO2B4SIQGF,ANL3HGGM35QRY,https://vignette.wikia.nocookie.net/marveldatabase/images/1/19/Sofia_Mantega_%28Earth-616%29_from_New_X-Men_Vol_2_2_0004.png/revision/latest/scale-to-width-down/155?cb=20141105222624,False,passant,passant,positive,bubbly,upbeat,extrovert,confident,,athletic,golden,petite
3M0556243U1NIF1K36ZR397UY2VFNI,A10S5LDYYYB496,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a2/Athena_Parthenos_%28Earth-616%29_from_Incredible_Hercules_Vol_1_127_001.jpg/revision/latest/scale-to-width-down/176?cb=20090701003100,False,byreman,byreman,,,,unavailable,,,white,female,
3MIVREZQVJFJ1Y6QK9I5NGU4B9ZQKI,AHD6Z6F9T75A9,https://vignette.wikia.nocookie.net/marveldatabase/images/f/ff/Quincy_Harker_%28Earth-616%29_from_Vampires_The_Marvel_Undead_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/344?cb=20170108234923,False,lambkin,lambkin,,,,serious,mysterious,determined,forlorn,old,weak
3MQKOF1EE45G7PW241VOBSH0F1JDWW,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8b/Wilbur_Day_%28Earth-616%29.png/revision/latest?cb=20090101075510,False,aganice,aganice,scared,,,strong,smart,commanding,tall,lanky,blue
3MQKOF1EE45G7PW241VOBSH0F1JDWW,AXFTXWW2B0Y5B,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8b/Wilbur_Day_%28Earth-616%29.png/revision/latest?cb=20090101075510,False,aganice,aganice,scary,dreadful,threatening,evil,angry,,tall,shiny,
3MQKOF1EE45G7PW241VOBSH0F1JDWW,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8b/Wilbur_Day_%28Earth-616%29.png/revision/latest?cb=20090101075510,False,aganice,aganice,devoted,supportive,hopeful,sympathetic,diplomatic,impartial,buff,stunning,attractive
3MQKOF1EE45G7PW241VOBSH0F1JWDF,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/2/21/Justin_Hammer_%28Earth-616%29_from_All-New_Iron_Manual_Vol_1_1_0001.jpg/revision/latest/scale-to-width-down/198?cb=20180128114352,False,naucrar,naucrar,spooky,mean,scary,evil,mean,bad,short,old,stocky
3MVY4USGB8448JVFCAMY50US1TVISO,A2NGSSVZ08HZVD,https://vignette.wikia.nocookie.net/marveldatabase/images/3/35/Selene_Gallio_%28Earth-616%29_from_X-Men_Vol_4_11_%28Cover%29.png/revision/latest/scale-to-width-down/324?cb=20140221064328,False,brahmic,brahmic,sexy,sinister,scary,evil,satanic,devout,stylish,shapely,beautiful
3MWOYZD5WX5HOSED29IHQ3G8Q3MNOC,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d3/Nova_Vol_4_20_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20170611232922,False,quadrae,quadrae,euphoric,dejected,capable,defiant,clumsy,,steep,dirty,dead
3MYASTQBG9SBNS0GSSWIJ3ZER02DQS,AMD5KDWO4WX8Z,https://vignette.wikia.nocookie.net/marveldatabase/images/d/de/Sinthea_Shmidt_%28Earth-616%29_from_Secret_Empire_Vol_1_6_Villain_Variant_Textless_cover_001.jpg/revision/latest/scale-to-width-down/202?cb=20170625055204,False,pickets,pickets,,,,sassy,confident,bold,sexy,intimidating,powerful
3MYASTQBG9SBNS0GSSWIJ3ZER02DQS,A2IZN6YFSP7YQ9,https://vignette.wikia.nocookie.net/marveldatabase/images/d/de/Sinthea_Shmidt_%28Earth-616%29_from_Secret_Empire_Vol_1_6_Villain_Variant_Textless_cover_001.jpg/revision/latest/scale-to-width-down/202?cb=20170625055204,True,pickets,pickets,strong,,,efficient,fierce,menacing,fierce,determined,powerful
3MYASTQBG9SBNS0GSSWIJ3ZER02QD5,A29V3LDV8VOM0K,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f7/Karima_Shapandar_%28Earth-616%29_020.jpg/revision/latest/scale-to-width-down/280?cb=20131121024941,False,terries,terries,,,,serious,brave,determined,strong,female,attractive
3MZ3TAMYTN4S74V2XLMTFQPWFRCIR0,A3BVSTEODKSODS,https://vignette.wikia.nocookie.net/marveldatabase/images/7/72/Denis_Nayland_Smith_%28Earth-616%29_from_Master_of_Kung_Fu_Vol_1_116_0001.jpg/revision/latest?cb=20070312233203,False,impship,impship,,,,serious,wise,reflective,elderly,bald,thin
3N2YPY1GI8F8K6AXAM1CV8G784IVEX,A3EA602N6JSZ5W,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Weapon_X_Vol_2_5_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20120128044732,False,sirrees,sirrees,,,,intelligent,funny,,neat,strong,attractive
3NFWQRSHVGVH8NKYG2MWDPYXXQ9GFB,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/6/63/Runaways_Vol_5_14_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180724223001,False,acushla,acushla,happy,welcoming,calm,happy,welcoming,kind,happy,welcoming,kind
3NKW03WTLOOAWY079N18BROZYG8QWE,A2VCNB4XETPOT2,https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Blastaar_%28Earth-616%29_001.jpg/revision/latest/scale-to-width-down/323?cb=20090506214850,False,emerged,emerged,evil,,,mean,,,muscular,hard,wet
3NKW03WTLOOAWY079N18BROZYG8QWE,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Blastaar_%28Earth-616%29_001.jpg/revision/latest/scale-to-width-down/323?cb=20090506214850,False,emerged,emerged,dirty,awful,dumb,efficient,practical,,paunchy,large,
3O2Y2UIUCSBMA9GH6T7BBHQQ47QFKD,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/75/Duvid_Fortunov_%28Earth-616%29_from_S.H.I.E.L.D._Vol_3_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20151023044441,False,drained,drained,unethical,zealous,zany,courageous,fearless,,stylish,tiny,old
3O4VWC1GEYNWJDU64D6X9T1GMSLJ39,A2N4XFRCBWHT3V,https://vignette.wikia.nocookie.net/marveldatabase/images/5/58/Edward_Whelan_%28Earth-616%29_from_New_Avengers_Vol_4_14_001.png/revision/latest/scale-to-width-down/350?cb=20160728011937,False,unified,unified,bloodthirsty,wronged,infuriated,evil,devilish,destructive,fit,terrifying,powerful
3O71U79SRD6Q42L6XPKQXT19I2FSME,A2CUFLOIO8ZAW4,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Connors_jr_spec239_18.jpg/revision/latest/scale-to-width-down/350?cb=20110118074236,True,coadapt,coadapt,worried,scared,afraid,honest,scared,,human,innocent,
3OEWW2KGQLS82GN0DF4EUY4ECZKODV,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Michael_Steel_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/347?cb=20140305013041,False,longear,longear,flustered,dismissive,bold,brave,bold,noisy,tall,large,skeptical
3OEWW2KGQLS82GN0DF4EUY4ECZKODV,A35PG6HAKKTRV2,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6d/Michael_Steel_%28Earth-616%29_from_Marvel_War_of_Heroes_001.jpg/revision/latest/scale-to-width-down/347?cb=20140305013041,False,longear,longear,fearful,powerless,cowardly,blunt,angry,forceful,brute,cold,powerful
3OID399FXIOEW3A7ECLO74V0KYTDFY,A2IZN6YFSP7YQ9,https://vignette.wikia.nocookie.net/marveldatabase/images/9/99/Philippa_Sontag_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_Mobile_Card_Game.jpg/revision/latest/scale-to-width-down/350?cb=20141103231721,False,redwood,redwood,primal,vehement,raw,courageous,aggressive,ambitious,fierce,strong,powerful
3OID399FXIOEW3A7ECLO74V0KYTDFY,A110SRJXQW7KMQ,https://vignette.wikia.nocookie.net/marveldatabase/images/9/99/Philippa_Sontag_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_Mobile_Card_Game.jpg/revision/latest/scale-to-width-down/350?cb=20141103231721,False,redwood,redwood,impressed,scared,nervous,sassy,sharp,intense,tough,strong,female
3OPLMF3EU749I7BGPH2PYMCEVYHNLV,A7G6TFAYTV2FC,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1f/Avengers_Academy_Vol_1_5_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20100801031704,False,couvert,couvert,agitated,angry,mad,greedy,shocking,powerful,evil,strong,electric
3P4ZBJFX2XKD59AYV7QEZSKLREZFW9,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/17/Chase_Stein_%28Earth-616%29_from_Runaways_Vol_5_1_Lim_Variant_cover.jpg/revision/latest/scale-to-width-down/338?cb=20171109190616,False,boronic,boronic,dazzled,enthusiastic,,strong,inventive,,sharp,scary,gleaming
3P4ZBJFX2XKD59AYV7QEZSKLREZFW9,AZVHLSUNF4YRH,https://vignette.wikia.nocookie.net/marveldatabase/images/1/17/Chase_Stein_%28Earth-616%29_from_Runaways_Vol_5_1_Lim_Variant_cover.jpg/revision/latest/scale-to-width-down/338?cb=20171109190616,False,boronic,boronic,silly,funny,humorous,sly,witty,smarmy,urban,adventurous,fun
3P888QFVX5B2RPR5I1AYUXBDVE9QO2,A3K3I4WJ3RD51I,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mr._negative_wosm-34.jpg/revision/latest/scale-to-width-down/350?cb=20101216030737,False,merlons,merlons,,,,conniving,sinister,narcissistic,sharp,clean,modern
3P888QFVX5B2RPR5I1AYUXBDVE9QO2,A2WSCI9DQBH855,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e6/Mr._negative_wosm-34.jpg/revision/latest/scale-to-width-down/350?cb=20101216030737,False,merlons,merlons,sad,dingy,,intelligent,bad,respectful,evil,slow,old
3PCPFX4U4278LCECJYR8732Z3DIFQ5,A2VCNB4XETPOT2,https://vignette.wikia.nocookie.net/marveldatabase/images/8/88/Ann_Darnell_%28Earth-616%29_from_Venom_Vol_2_30.jpg/revision/latest?cb=20130112161913,False,episome,episome,,,,evil,ugly,,bulging,muscular,
3PKJ68EHDPDBDL15JYVZDN2Q5X3JHG,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1a/Tyr_Odinson_%28Earth-616%29_Journey_into_Mystery_Vol_1_615.png/revision/latest/scale-to-width-down/331?cb=20110714082903,False,parring,parring,obstinate,needy,miserable,brave,arrogant,articulate,tall,large,ugly
3PUV2Q8SV6LOJMYR9AZSOE4F501DBG,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9d/Kevin_Masterson_%28Earth-616%29_0001.jpg/revision/latest/scale-to-width-down/346?cb=20110430003445,False,boiloff,boiloff,happy,playful,eager,kind,good,,muscular,quick,blonde
3Q7TKIAPOVR0WVK30NOM2H0KHUFLDB,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/2/26/Black_Panther_Vol_6_14_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170222045908,False,bracted,bracted,hysterical,hopeless,judgmental,defiant,clever,conceited,tall,fit,hard
3QGHA0EA0LHNSSYIQ54IG2T0CG7WB8,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/5/51/Gorilla_Man_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160613011321,False,cecrops,cecrops,anxious,,,vengeful,mean,,hairy,angry,scary
3QGHA0EA0LHNSSYIQ54IG2T0CG7WB8,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/51/Gorilla_Man_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160613011321,False,cecrops,cecrops,cranky,aggressive,charitable,rude,noisy,outgoing,ugly,dangerous,disorganized
3QGHA0EA0LHNSSYIQ54IG2T0CG7WB8,ARA1SVR85THFP,https://vignette.wikia.nocookie.net/marveldatabase/images/5/51/Gorilla_Man_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160613011321,False,cecrops,cecrops,,,,angry,,,,,
3QMELQS6Y7SCEK01VKD4INZR60HR6F,ARA1SVR85THFP,https://vignette.wikia.nocookie.net/marveldatabase/images/0/01/Esteban_Coraz%C3%B3n_de_Ablo_%28Earth-616%29_from_Iron_Man_Thor_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/329?cb=20110324074302,False,rustier,rustier,scary,,,hateful,sinister,powerful,strong,calamitous,
3QO7EE372Q4I8V2WEW5CODBEOFQQBY,A1MXW5CZIN62BU,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1b/Vertigo_%28Savage_Land_Mutate%29_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022212834,False,glashan,glashan,quirky,innocent,,irresistible,curious,mysterious,strong,thin,curvy
3QO7EE372Q4I8V2WEW5CODBEOFQQBY,A1NF6PELRKACS9,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1b/Vertigo_%28Savage_Land_Mutate%29_%28Earth-616%29_from_X-Men_Battle_of_the_Atom_%28video_game%29_002.jpg/revision/latest/scale-to-width-down/350?cb=20171022212834,False,glashan,glashan,confident,amusing,attractive,charming,sensual,smart,sexy,strong,athletic
3QTFNPMJC8ZTNWSK4ITY61NCA7PNZE,A3ILNJMBARBMU,https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Cyclone_%28Horse%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20120608235331,False,galways,galways,,,,untamed,strong,wild,equine,large,white
3QTFNPMJC8ZTNWSK4ITY61NCA7PNZE,A2CUFLOIO8ZAW4,https://vignette.wikia.nocookie.net/marveldatabase/images/8/80/Cyclone_%28Horse%29_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/350?cb=20120608235331,False,galways,galways,intense,loyal,fighting,majestic,focused,intense,equine,animal,
3R0WOCG21OQ3FL7X91GNT4W3UL8DUX,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/7/72/Dai_Thomas_%28Earth-616%29_from_Revolutionary_War_Knights_of_Pendragon_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20170121085525,False,tangile,tangile,hurt,tired,scared,hurt,scared,serious,hurt,scared,injured
3R0WOCG21OQ3FL7X91GNT4W3UL8DUX,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/72/Dai_Thomas_%28Earth-616%29_from_Revolutionary_War_Knights_of_Pendragon_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/350?cb=20170121085525,False,tangile,tangile,jubilant,ignorant,jumpy,intuitive,impartial,exuberant,alive,rusty,bad
3R15W654VFAUL4O859U62G7J094LQG,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Alexander_Pierce_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_3_5_0001.jpg/revision/latest?cb=20050616052342,False,jurists,jurists,happy,safe,peaceful,nice,good,,tall,strong,lean
3R15W654VFAUL4O859U62G7J094QLL,A3TMU2RBQ3Y7F6,https://vignette.wikia.nocookie.net/marveldatabase/images/1/1b/Laurie_Tromette_%28Earth-616%29_from_Generation_Hope_Vol_1_11_002.jpg/revision/latest/scale-to-width-down/306?cb=20170611001804,False,tubbist,tubbist,,,,strong,sensual,afraid,female,blue,
3RBI0I35XGKME2P5QD70JGG4ZWUY3I,A1OZMT7ZSRH9BC,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6e/Shang-Chi_Master_of_Kung_Fu_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20120614064351,False,ketubah,ketubah,excited,serious,determined,strong,fast,athletic,sexy,muscular,sleek
3RBI0I35XGKME2P5QD70JGG4ZWUY3I,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/6/6e/Shang-Chi_Master_of_Kung_Fu_Vol_1_3_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20120614064351,False,ketubah,ketubah,fierce,strong,serious,fierce,strong,serious,fierce,strong,serious
3RSBJ6YZEE75001W4LZ4IY7ZOC0FOX,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/f/ff/Dimitri_Bukharin_%28Earth-616%29_from_Avengers_Vol_8_10_002.jpg/revision/latest/scale-to-width-down/350?cb=20190201235301,False,comarum,comarum,fierce,strong,helpful,fierce,strong,helpful,fierce,strong,
3RTFSSG7TANZ51KUHITCU5P5OALLWK,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Raza_Longknife_%28Earth-616%29_from_X-Men_Blue_Vol_1_22_001.jpg/revision/latest/scale-to-width-down/257?cb=20180616234412,False,meloids,meloids,serious,calm,kind,kind,serious,helpful,helpful,serious,scary
3RTFSSG7TANZ51KUHITCU5P5OALLWK,A2VCNB4XETPOT2,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Raza_Longknife_%28Earth-616%29_from_X-Men_Blue_Vol_1_22_001.jpg/revision/latest/scale-to-width-down/257?cb=20180616234412,False,meloids,meloids,,,,evil,mean,,tight,strong,muscular
3RTFSSG7TANZ51KUHITCU5P5OALLWK,A35PG6HAKKTRV2,https://vignette.wikia.nocookie.net/marveldatabase/images/a/ac/Raza_Longknife_%28Earth-616%29_from_X-Men_Blue_Vol_1_22_001.jpg/revision/latest/scale-to-width-down/257?cb=20180616234412,False,meloids,meloids,attentive,frightened,anxious,demanding,angry,powerful,menacing,threatening,powerful
3S37Y8CWIAH37TD9BQUV8ONU2OQW42,A3BVSTEODKSODS,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Donald_Gill_%28Earth-616%29_from_Infinity_Heist_Vol_1_3_001.jpg/revision/latest/scale-to-width-down/265?cb=20131129024250,False,harshen,harshen,dread,,,intent,fierce,powerful,strong,muscular,bald
3S4TINXCC24FNJPGZJD8Z8GE9E8OBO,AWLVXTQ4SO4C8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5b/Astonishing_X-Men_Vol_4_1_Villain_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20170711200356,False,smicket,smicket,obnoxious,angry,rebellious,evil,wicked,manipulative,dark,creepy,colorful
3SBNLSTU6WMK1K17FOFVAWBIW3NDZM,A3TMU2RBQ3Y7F6,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Tanya_Sealy_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_001.png/revision/latest/scale-to-width-down/212?cb=20170506084125,False,bonally,bonally,jealous,annoyed,,smooth,bitchy,,tall,muscular,busty
3SBNLSTU6WMK1K17FOFVAWBIW3NDZM,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/0/0c/Tanya_Sealy_%28Earth-616%29_from_Deadpool_Corps_Rank_and_Foul_Vol_1_1_001.png/revision/latest/scale-to-width-down/212?cb=20170506084125,False,bonally,bonally,happy,pleased,relieved,happy,strong,,tall,brunette,pretty
3SR6AEG6W7A18AW45YW2NAHEI1CYHP,AZVHLSUNF4YRH,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b3/Silvio_Manfredi_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_2_12_001.jpg/revision/latest/scale-to-width-down/271?cb=20171112030408,False,citrins,citrins,spooky,eerie,futuristic,calculating,scary,cool,villainous,cold,callous
3T2EL38U0O1PLY5XJSXUDA267IEQX7,AOGNIEJWXIERU,https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Gaea_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_655_001.jpg/revision/latest/scale-to-width-down/199?cb=20161218005709,False,wickyup,wickyup,happy,peaceful,determined,passionate,strong,friendly,tall,beautiful,
3T2EL38U0O1PLY5XJSXUDA267IEQX7,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/3/31/Gaea_%28Earth-616%29_from_Journey_Into_Mystery_Vol_1_655_001.jpg/revision/latest/scale-to-width-down/199?cb=20161218005709,False,wickyup,wickyup,happy,helpful,kind,happy,helpful,kind,happy,kind,pretty
3T5ZXGO9DG5EQT5CKALFAVIHFICQZ4,A3UNY9FSBWUFRX,https://vignette.wikia.nocookie.net/marveldatabase/images/8/85/Peter_Parker_and_Nathan_Lubensky_%28Earth-616%29_from_Amazing_Spider-Man_Vol_1_254_002.png/revision/latest/scale-to-width-down/350?cb=20131016204459,False,turning,turning,patient,explosive,,watchful,silent,,sneaky,strong,agile
3T8DUCXY0PNCCIFRXGLB2CRBKMMT95,AWLVXTQ4SO4C8,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Ulik_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20170414053123,False,packwax,packwax,confrontational,angry,disgruntled,,,,big,strong,muscular
3T8DUCXY0PNCCIFRXGLB2CRBKMMT95,A3IJNWM14T6CN7,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a1/Ulik_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Vol_1_11_001.jpg/revision/latest/scale-to-width-down/350?cb=20170414053123,False,packwax,packwax,angry,serious,calm,angry,serious,calm,hairy,angry,calm
3TL87MO8CO6XUFYZRTJCQH35T7VFLG,AXFTXWW2B0Y5B,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/4_Vol_1_11_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180610201853,False,roister,roister,dangerous,terrifying,powerful,irate,angry,mad,massive,strong,green
3TL87MO8CO6XUFYZRTJCQH35T7VFLG,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7b/4_Vol_1_11_Textless.jpg/revision/latest/scale-to-width-down/331?cb=20180610201853,False,roister,roister,pensive,troubled,rational,clever,imaginative,dark,tall,large,rusty
3TL87MO8CO6XUFYZRTJCQH35T7VLFM,A2VCNB4XETPOT2,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Hector_Ayala_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_1_22_%28Cover%29.png/revision/latest/scale-to-width-down/197?cb=20130321180527,False,cueball,cueball,,,,upsetting,,,muscular,wet,
3TL87MO8CO6XUFYZRTJCQH35T7VLFM,A2WSCI9DQBH855,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a9/Hector_Ayala_%28Earth-616%29_from_Deadly_Hands_of_Kung_Fu_Vol_1_22_%28Cover%29.png/revision/latest/scale-to-width-down/197?cb=20130321180527,False,cueball,cueball,terrifying,,,evil,merciless,cruel,tall,strong,fast
3TLFH2L6YB51CYUSC76WSPJXEGCT2D,ARA1SVR85THFP,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Spider-Verse_Vol_2_3_Noto_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20151010001039,True,dungier,dungier,awed,safe,,courageous,,,female,agile,
3TRB893CSLR4TU5SYJOKPXLGZ2QG77,A2IZN6YFSP7YQ9,https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Kathryn_Cushing_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/207?cb=20070823193602,True,megapod,megapod,concerned,thoughtful,,confident,brave,determined,efficient,boss,classy
3TRB893CSLR4TU5SYJOKPXLGZ2QG77,A35PG6HAKKTRV2,https://vignette.wikia.nocookie.net/marveldatabase/images/8/89/Kathryn_Cushing_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/207?cb=20070823193602,False,megapod,megapod,curious,thoughtful,respectful,intelligent,interested,powerful,competent,confident,smart
3TUOHPJXYJEU5V1JV1W05ZKSVJVXWI,A20B3S12QLNTQJ,https://vignette.wikia.nocookie.net/marveldatabase/images/6/62/Hera_Argeia_%28Earth-616%29_from_Herc_Vol_1_9_001.png/revision/latest/scale-to-width-down/350?cb=20131030210410,False,itemise,itemise,trustworthy,zealous,brave,courageous,adventurous,affectionate,gorgeous,well-built,curvy
3U74KRR67O2X1KJLYQ4GKDMVPB3TN4,A2CUFLOIO8ZAW4,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a7/Jerome_Beechman_%28Earth-616%29_from_Spider-Man_Breakout_Vol_1_2_001.jpg/revision/latest/scale-to-width-down/323?cb=20091022155135,True,lunette,lunette,angry,unfocused,intense,sexist,intense,,humanoid,,
3UDTAB6HH8GBW9I0ZEX1I1P6NBQ091,A3DFNUPB6VEJNS,https://vignette.wikia.nocookie.net/marveldatabase/images/3/37/Jennifer_Kale_%28Earth-616%29_from_Thunderbolts_Vol_1_154_001.png/revision/latest/scale-to-width-down/234?cb=20110407072116,False,figging,figging,anxious,nervous,,evil,super,,tall,muscular,blonde
3UQ1LLR26CP2YOHRGDXKCGSEWRILA9,A2VCNB4XETPOT2,https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Debra_Whitman_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_Spider-Man_Back_in_Black_Vol_1_1_0001.jpg/revision/latest?cb=20070419102938,False,tarries,tarries,caring,funny,,sweet,concerned,,lean,delicate,soft
