hit_id,worker_id,image_url,seen,prompt,type_test,emot0,emot1,emot2,pers0,pers1,pers2,phys0,phys1,phys2
344M16OZKKWVC11O8VFLLRMULFZEN9,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4e/Rachel_Leighton_%28Earth-616%29_from_Captain_America_Sam_Wilson_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/258?cb=20151224032550,False,crankly,crankly,seductive,confident,accomplished,demanding,pushy,bossy,attractive,tall,sexy
34KYK9TV2TPULBH960UHJDQF5HUBSI,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Ben_Urich_%28Earth-616%29_from_Spider-Woman_Vol_6_2_001.jpg/revision/latest?cb=20150915214121,False,injures,injures,elated,earnest,edgy,convivial,chatty,humorous,handsome,plain,
34KYK9TV2TPULBH960UHJDQF5HUBSI,A7G6TFAYTV2FC,https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Ben_Urich_%28Earth-616%29_from_Spider-Woman_Vol_6_2_001.jpg/revision/latest?cb=20150915214121,False,injures,injures,smug,angry,vengeful,tough,arrogant,brainy,tall,broad,handsome
34KYK9TV2TPULBH960UHJDQF5HUBSI,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/5/54/Ben_Urich_%28Earth-616%29_from_Spider-Woman_Vol_6_2_001.jpg/revision/latest?cb=20150915214121,False,injures,injures,upset,careful,disappointed,,,,scrawny,,
34O39PNDK8PIKWHWRBUCT3LJJFBBRU,A2FM0FFVKZUH3Q,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/IVX_Vol_1_1_Inhumans_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20161209094800,False,goatpox,goatpox,,,,authoritarian,creative,serious,intimidating,dark,powerful
34O39PNDK8PIKWHWRBUCT3LJJFBBRU,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f1/IVX_Vol_1_1_Inhumans_Variant_Textless.jpg/revision/latest/scale-to-width-down/330?cb=20161209094800,True,goatpox,goatpox,versatile,vicious,,efficient,diligent,,lanky,muscular,slender
34XASH8KLS3TRA5E58GW2OWYUWRMP2,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ec/Kyle_Gibney_%28Earth-616%29_0001.jpg/revision/latest/scale-to-width-down/207?cb=20100331145132,False,sulfurs,sulfurs,safe,brave,protective,strong,masculine,,buff,sexy,handsome
34XASH8KLS3TRA5E58GW2OWYUWRMP2,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ec/Kyle_Gibney_%28Earth-616%29_0001.jpg/revision/latest/scale-to-width-down/207?cb=20100331145132,False,sulfurs,sulfurs,flustered,defiant,,real,testy,evil,blonde,fit,slender
34XASH8KLS3TRA5E58GW2OWYUWRPM5,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/9/91/Madeline_Joyce_%28Earth-616%29_from_Women_of_Marvel_Celebrating_Seven_Decades_Handbook_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/280?cb=20170410173253,False,aglucon,aglucon,thankful,glad,,helpful,confident,brave,strong,capable,healthy
34XASH8KLS3TRA5E58GW2OWYUWRPM5,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/9/91/Madeline_Joyce_%28Earth-616%29_from_Women_of_Marvel_Celebrating_Seven_Decades_Handbook_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/280?cb=20170410173253,False,aglucon,aglucon,,,,naive,friendly,pleasant,attractive,dowdy,dated
3511RHPADXVUX538IOJ676HOV9PLRR,A7J80T5A0CI0J,https://vignette.wikia.nocookie.net/marveldatabase/images/2/23/Scarlet_Witch_Vol_2_13_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20160920192259,False,coeline,coeline,wary,afraid,,stiff,stern,unforgiving,old,frowning,gaunt
356TQKY9XHEP0FZAFLCWXK4IAXW78S,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/Uncanny_X-Men_Vol_2_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180224020225,False,harpers,harpers,,,,dark,conniving,evil,ugly,alien,swashbuckling
356TQKY9XHEP0FZAFLCWXK4IAXW78S,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5e/Uncanny_X-Men_Vol_2_2_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20180224020225,False,harpers,harpers,nervy,negative,liberal,diplomatic,impartial,sympathetic,tall,large,fit
359AP8GAGI1RCIPNWXS1Z6010OHC73,A2LUYCORWDOR7Q,https://vignette.wikia.nocookie.net/marveldatabase/images/b/bf/Dirk_Garthwaite_%28Earth-616%29_from_Omega_Flight_Vol_1_1_001.jpg/revision/latest?cb=20070310073532,False,macaron,macaron,,,,demanding,scary,big,intimidating,large,powerful
35JDMRECC6QP29K2LR2QV7DXK3DEG1,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/f/fb/Mortimer_Toynbee_%28Earth-616%29_from_X-Men_Blue_Vol_1_7_001.jpg/revision/latest/scale-to-width-down/350?cb=20180606025832,True,mockage,mockage,impatient,angry,silent,weird,,,creepy,slimy,thin
35JDMRECC6QP29K2LR2QV7DXK3DGE3,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Randolph_Robertson_%28Earth-616%29.jpg/revision/latest?cb=20090320060906,False,siluric,siluric,mad,angry,cross,mad,hot,angry,gruff,scarey,
35JDMRECC6QP29K2LR2QV7DXK3DGE3,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Randolph_Robertson_%28Earth-616%29.jpg/revision/latest?cb=20090320060906,True,siluric,siluric,,,,paranoid,mean,,unkempt,rumpled,slovenly
35JDMRECC6QP29K2LR2QV7DXK3DGE3,A1DXYGO3PE4WTY,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f0/Randolph_Robertson_%28Earth-616%29.jpg/revision/latest?cb=20090320060906,False,siluric,siluric,,,,mean,angry,,brown,male,muscular
35XW21VSVIV6YK3LXDJBXGMKHB8LSF,AT6OE3TVQUOLY,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Walter_Newell_%28Earth-616%29_from_Deadpool_%26_the_Mercs_for_Money_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/295?cb=20160207190624,True,tasting,tasting,purposeful,confident,,helpful,confident,determined,muscular,strong,powerful
35XW21VSVIV6YK3LXDJBXGMKHB8LSF,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7e/Walter_Newell_%28Earth-616%29_from_Deadpool_%26_the_Mercs_for_Money_Vol_1_1_001.jpg/revision/latest/scale-to-width-down/295?cb=20160207190624,False,tasting,tasting,brave,bold,bothered,diplomatic,gregarious,impartial,overweight,stocky,
360ZO6N6J308ZNP7OJKZGYWJPS99MU,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4f/Elvin_Haliday_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_4_0001.jpg/revision/latest/scale-to-width-down/211?cb=20091206022035,False,urolith,urolith,scared,,,active,tough,capable,ready,mean,muscular
360ZO6N6J308ZNP7OJKZGYWJPS99MU,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4f/Elvin_Haliday_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_4_0001.jpg/revision/latest/scale-to-width-down/211?cb=20091206022035,False,urolith,urolith,needy,liberal,panicky,amiable,sympathetic,polite,unfair,tall,fit
360ZO6N6J308ZNP7OJKZGYWJPS99MU,A2CSV75E3JT58Y,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4f/Elvin_Haliday_%28Earth-616%29_from_Avengers_The_Initiative_Vol_1_4_0001.jpg/revision/latest/scale-to-width-down/211?cb=20091206022035,False,urolith,urolith,,,,demanding,violent,aggressive,domineering,strong,aggressive
360ZO6N6J308ZNP7OJKZGYWJPS9M97,A3JNYCCND4PSPO,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a6/Amazing_Spider-Man_Vol_5_17_ComicXposure_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/327?cb=20190331025642,False,dauties,dauties,mad,neutral,furious,strong,fit,fast,orange,,
360ZO6N6J308ZNP7OJKZGYWJPS9M97,A1DV5484DXYW7A,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a6/Amazing_Spider-Man_Vol_5_17_ComicXposure_Exclusive_Virgin_Variant.jpg/revision/latest/scale-to-width-down/327?cb=20190331025642,False,dauties,dauties,free,alive,determined,fiery,fierce,strong,lithe,,
362E9TQF2J71IEMOHASHGMBPCWKGIC,A3AUPQQ6PAIAF6,https://vignette.wikia.nocookie.net/marveldatabase/images/d/d2/Heinrich_Zemo_%28Earth-616%29_from_Thunderbolts_Vol_1_164_0001.jpg/revision/latest/scale-to-width-down/274?cb=20111007182939,False,gladite,gladite,frightened,scared,worried,nasty,mean,,strong,ugly,huge
366FYU4PTI6U4VGLBIN5TZ5QRKUEK4,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/a/a3/Celeste_Cuckoo_%28Earth-616%29_from_X-23_Vol_4_5_001.jpg/revision/latest/scale-to-width-down/238?cb=20181013025233,False,fleeter,fleeter,calm,collected,curious,influential,,,natural,young,thin
36BTXXLZ2XPYZXWNCWKPLPFD9NUR44,A1KLU6TSJPVSR0,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f5/Silver_Sable_and_the_Wild_Pack_Vol_1_36_Textless.jpg/revision/latest/scale-to-width-down/328?cb=20170823095510,False,koorhmn,koorhmn,fierce,stern,kind,rigid,secretive,calculating,youthful,fit,sexy
36GJS3V78X7XDP6UZSDHSNQPPB9GJO,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Mary_MacPherran_%28Earth-616%29_from_Black_Bolt_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/325?cb=20171210175714,False,nasutus,nasutus,patient,negative,hopeful,affable,amiable,considerate,large,skinny,
36GJS3V78X7XDP6UZSDHSNQPPB9GJO,A3UM2MV0RVB6QV,https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Mary_MacPherran_%28Earth-616%29_from_Black_Bolt_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/325?cb=20171210175714,False,nasutus,nasutus,,,,unkind,angry,evil,attractive,fit,
36GJS3V78X7XDP6UZSDHSNQPPB9GJO,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/d/db/Mary_MacPherran_%28Earth-616%29_from_Black_Bolt_Vol_1_8_001.jpg/revision/latest/scale-to-width-down/325?cb=20171210175714,False,nasutus,nasutus,fierce,immovable,,true,constant,,daring,brave,strong
36GJS3V78X7XDP6UZSDHSNQPPB9JGR,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5f/Dominikos_Petrakis_%28Earth-616%29_00.jpg/revision/latest/scale-to-width-down/350?cb=20121004233839,False,venerer,venerer,jumpy,intense,jovial,diplomatic,sympathetic,impartial,lanky,fit,
36GJS3V78X7XDP6UZSDHSNQPPB9JGR,A2ANLYFY8COULI,https://vignette.wikia.nocookie.net/marveldatabase/images/5/5f/Dominikos_Petrakis_%28Earth-616%29_00.jpg/revision/latest/scale-to-width-down/350?cb=20121004233839,False,venerer,venerer,focused,,,righteous,brave,gruff,agile,strong,fit
36JW4WBR081V8JF9084EYPAYB45HFL,A12MKLX5ONGNHT,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Frederick_Myers_%28Earth-616%29_from_Superior_Foes_of_Spider-Man_Vol_1_1_001.png/revision/latest/scale-to-width-down/223?cb=20130704022241,False,callate,callate,cool,calm,,confident,secretive,aggressive,lithe,quick,fast
36JW4WBR081V8JF9084EYPAYB45HFL,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Frederick_Myers_%28Earth-616%29_from_Superior_Foes_of_Spider-Man_Vol_1_1_001.png/revision/latest/scale-to-width-down/223?cb=20130704022241,False,callate,callate,aware,,,confident,arrogant,,agile,strong,
36JW4WBR081V8JF9084EYPAYB45HFL,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/6/66/Frederick_Myers_%28Earth-616%29_from_Superior_Foes_of_Spider-Man_Vol_1_1_001.png/revision/latest/scale-to-width-down/223?cb=20130704022241,False,callate,callate,prepared,neutral,confident,powerful,smart,,mature,uniform,strong
36MUZ9VAE8JMQPABJ11IPMA07BXEDR,A2CSV75E3JT58Y,https://vignette.wikia.nocookie.net/marveldatabase/images/8/83/Valerie_Cooper_%28Earth-616%29_from_Uncanny_X-Men_Vol_5_14_001.jpg/revision/latest?cb=20190327124830,False,citatum,citatum,,,,detailed,kind,conservative,competent,organized,smart
36MUZ9VAE8JMQPABJ11IPMA07BXEDR,ACJR2IADLW6HD,https://vignette.wikia.nocookie.net/marveldatabase/images/8/83/Valerie_Cooper_%28Earth-616%29_from_Uncanny_X-Men_Vol_5_14_001.jpg/revision/latest?cb=20190327124830,False,citatum,citatum,pleased,glad,calm,professional,kind,friendly,young,blonde,
371DNNCG46JCYDWHSOFX2GW0ZUN8T5,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f8/Sharon_Ventura_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_7_0001.jpg/revision/latest/scale-to-width-down/193?cb=20170414095525,False,myocdia,myocdia,proud,peaceful,happy,vigilant,heroic,,thick,tall,curvy
371DNNCG46JCYDWHSOFX2GW0ZUN8T5,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/f/f8/Sharon_Ventura_%28Earth-616%29_from_All-New_Official_Handbook_of_the_Marvel_Universe_A_to_Z_Vol_1_7_0001.jpg/revision/latest/scale-to-width-down/193?cb=20170414095525,False,myocdia,myocdia,brave,bold,,considerate,impartial,sympathetic,tall,beautiful,fit
37G6BXQPLS2GFYEGON72PLHZQQMEQW,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ef/Leech_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_5_0001.jpg/revision/latest/scale-to-width-down/179?cb=20160821015817,True,poetise,poetise,neutral,shy,calm,conforming,,,creepy,animal,
37G6BXQPLS2GFYEGON72PLHZQQMEQW,A2D70C0LG6MJH9,https://vignette.wikia.nocookie.net/marveldatabase/images/e/ef/Leech_%28Earth-616%29_from_Official_Handbook_of_the_Marvel_Universe_A-Z_Update_Vol_1_5_0001.jpg/revision/latest/scale-to-width-down/179?cb=20160821015817,False,poetise,poetise,bashful,lonely,jittery,introverted,quirky,shy,unkempt,noticeable,
37J05LC5AZ0U15W3X2C9M2NSCJTJDH,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/0/07/Marrow_%28Sarah%29_%28Earth-616%29_from_Secret_Empire_United_Vol_1_1_001.png/revision/latest/scale-to-width-down/345?cb=20170615172353,False,crimple,crimple,,,,,,,satanic,criminal,evil
37J05LC5AZ0U15W3X2C9M2NSCJTJDH,A3JNR671QI6RUJ,https://vignette.wikia.nocookie.net/marveldatabase/images/0/07/Marrow_%28Sarah%29_%28Earth-616%29_from_Secret_Empire_United_Vol_1_1_001.png/revision/latest/scale-to-width-down/345?cb=20170615172353,False,crimple,crimple,hurt,angry,,tough,brute,vengeful,butch,hurt,rough
37NXA7GVSVNMQCKPR8OG836RGF2LVK,A1HCP9XUWV8V2S,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9a/Christopher_Summers_%28Earth-616%29_from_Mr._and_Mrs._X_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/244?cb=20181021211549,False,perloir,perloir,devoted,encouraging,kind,diligent,ambitious,courageous,strong,muscular,red
37OPIVELUWK0CSY1PSIMKOZ7EOSHA8,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4e/Dwayne_Taylor_%28Earth-616%29_from_Contest_of_Champions_Vol_1_4_001.png/revision/latest/scale-to-width-down/243?cb=20160107032621,False,wheeled,wheeled,impressed,interested,,tough,,,strong,powerful,huge
37OPIVELUWK0CSY1PSIMKOZ7EOSHA8,A53JSGVWU6XYE,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4e/Dwayne_Taylor_%28Earth-616%29_from_Contest_of_Champions_Vol_1_4_001.png/revision/latest/scale-to-width-down/243?cb=20160107032621,False,wheeled,wheeled,mad,stoic,angry,intelligent,powerful,evil,tall,dark,strong
37VE3DA4YWY5V23TV6IIFZJDW6DBHX,A2B8VXKA7UT3O9,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Arcade_%28Earth-616%29_from_Elektra_Vol_4_1_0001.jpg/revision/latest/scale-to-width-down/325?cb=20180323192721,False,unvowed,unvowed,,,,powerful,manipulative,aggressive,intimidating,fashionable,quirky
37VE3DA4YWY5V23TV6IIFZJDW6DBHX,A29C36OBT13T0X,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Arcade_%28Earth-616%29_from_Elektra_Vol_4_1_0001.jpg/revision/latest/scale-to-width-down/325?cb=20180323192721,False,unvowed,unvowed,witty,quick,sly,knowledgeable,wealthy,smart,dapper,slim,groomed
37VE3DA4YWY5V23TV6IIFZJDW6DBHX,A1YPOIURXB6ESR,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e1/Arcade_%28Earth-616%29_from_Elektra_Vol_4_1_0001.jpg/revision/latest/scale-to-width-down/325?cb=20180323192721,False,unvowed,unvowed,smug,,,sarcastic,,,average,young,weak
37VE3DA4YWY5V23TV6IIFZJDW6DHB3,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Taskmaster_Vol_2_1_Solicit.jpg/revision/latest/scale-to-width-down/349?cb=20101203013637,False,revolts,revolts,hurried,angry,,mean,pushy,scarey,demonic,evil,
37VE3DA4YWY5V23TV6IIFZJDW6DHB3,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Taskmaster_Vol_2_1_Solicit.jpg/revision/latest/scale-to-width-down/349?cb=20101203013637,False,revolts,revolts,provoked,impatient,angry,magical,,,frightening,strong,evil
37VE3DA4YWY5V23TV6IIFZJDW6DHB3,A1NSGRY7YTOSCD,https://vignette.wikia.nocookie.net/marveldatabase/images/0/08/Taskmaster_Vol_2_1_Solicit.jpg/revision/latest/scale-to-width-down/349?cb=20101203013637,False,revolts,revolts,,,,dominant,arrogant,cruel,,,
37VUR2VJ6C6D1WAL7HBSYW9OX2HC16,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4d/Julio_Richter_%28Earth-616%29_by_Carlos_Villa.jpg/revision/latest/scale-to-width-down/257?cb=20181105204252,False,limacea,limacea,loving,jovial,loyal,diplomatic,considerate,impartial,tall,fit,handsome
37VUR2VJ6C6D1WAL7HBSYW9OX2HC16,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4d/Julio_Richter_%28Earth-616%29_by_Carlos_Villa.jpg/revision/latest/scale-to-width-down/257?cb=20181105204252,False,limacea,limacea,focused,cautious,,heroic,innocent,determined,handsome,muscular,sexy
37VUR2VJ6C6D1WAL7HBSYW9OX2HC16,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/4/4d/Julio_Richter_%28Earth-616%29_by_Carlos_Villa.jpg/revision/latest/scale-to-width-down/257?cb=20181105204252,False,limacea,limacea,,,,helpful,confident,capable,tough,strong,muscular
37YYO3NWHF7XOZKJNE0CFSSF1Z8CCW,A3ANYKOQE1N4R,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Madelyne_Pryor_%28Earth-616%29_from_X-Men_Vol_4_12_0001.jpg/revision/latest/scale-to-width-down/336?cb=20140327183921,False,biasses,biasses,wet,sexual,horny,sexual,,,hot,sexy,
37YYO3NWHF7XOZKJNE0CFSSF1Z8CCW,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Madelyne_Pryor_%28Earth-616%29_from_X-Men_Vol_4_12_0001.jpg/revision/latest/scale-to-width-down/336?cb=20140327183921,True,biasses,biasses,challenging,frightening,intimidating,focused,strong,determined,female,muscular,sexy
37YYO3NWHF7XOZKJNE0CFSSF1Z8CCW,A1YPOIURXB6ESR,https://vignette.wikia.nocookie.net/marveldatabase/images/e/e4/Madelyne_Pryor_%28Earth-616%29_from_X-Men_Vol_4_12_0001.jpg/revision/latest/scale-to-width-down/336?cb=20140327183921,False,biasses,biasses,discerning,proud,,forward,sly,,seductive,alluring,sexy
37ZQELHEQ2FTOPT1PT34YZR3UHQMN6,A1N7O7E8HC03D8,https://vignette.wikia.nocookie.net/marveldatabase/images/8/82/Maximus_Boltagon_%28Earth-616%29_from_Royals_Vol_1_7_cover_001.jpg/revision/latest/scale-to-width-down/324?cb=20171215232803,False,euscaro,euscaro,bent,maniacal,troubled,chaotic,crazy,sadist,weird,magical,evil
382GHPVPHU86GVBL16JT3RCX39E43D,A3N2NKUWP5ZH7,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/New_X-Men_Hellions_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20081029005014,False,tagster,tagster,pensive,angry,fearless,carefree,fierce,sassy,mysterious,secretive,bold
382GHPVPHU86GVBL16JT3RCX39E43D,AC400DK2QB3U3,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/New_X-Men_Hellions_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20081029005014,False,tagster,tagster,,,,duplicitous,lonely,cautious,enigmatic,mysterious,secretive
382GHPVPHU86GVBL16JT3RCX39E43D,A1D1C8B2LOLEUI,https://vignette.wikia.nocookie.net/marveldatabase/images/6/67/New_X-Men_Hellions_Vol_1_2_Textless.jpg/revision/latest/scale-to-width-down/333?cb=20081029005014,False,tagster,tagster,angry,calm,,mysterious,sneaky,evil,tall,thin,fit
385MDVINFEWTABWUEXHZEQCDJZZJWQ,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,False,tuition,tuition,respectful,fearful,,mysterious,dangerous,unpredictable,threatening,male,muscular
385MDVINFEWTABWUEXHZEQCDJZZJWQ,A3UM2MV0RVB6QV,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,False,tuition,tuition,,,,mean,scary,evil,bald,fit,built
385MDVINFEWTABWUEXHZEQCDJZZJWQ,A2EXVRWKVMINE8,https://vignette.wikia.nocookie.net/marveldatabase/images/7/73/Adrian_Toomes_%28Earth-616%29_from_Peter_Parker_The_Spectacular_Spider-Man_Vol_1_4_001.jpg/revision/latest/scale-to-width-down/325?cb=20170925212425,True,tuition,tuition,mean,angry,,selfish,unrighteous,evil,creepy,monstrous,powerful
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,AP34CPJY1CL0I,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,safe,loveable,,helpful,likeable,caring,huge,awkward,
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,A3EA602N6JSZ5W,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,responsive,caring,generous,affectionate,friendly,curious,youthful,agile,fit
388CL5C1RL4H8BP5MJ7CT2FI80RHLQ,A3M706WDRF9W4E,https://vignette.wikia.nocookie.net/marveldatabase/images/9/9b/Dragon_Man_%28Earth-616%29_reunited_with_the_Future_Foundation_from_Fantastic_Four_Vol_5_9.jpg/revision/latest/scale-to-width-down/350?cb=20150409023937,False,tantivy,tantivy,safe,scared,curious,clumsy,approachable,friendly,solid,large,
389A2A304QZDU7P3BY7SKRQESABC03,A3AUHIMY8EO0VY,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,,,,misunderstood,soft-hearted,wounded,lumpy,muscular,rocky
389A2A304QZDU7P3BY7SKRQESABC03,AKF194D9QN7SV,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,frightened,afraid,panicky,combative,fierce,angry,angular,blocky,massive
389A2A304QZDU7P3BY7SKRQESABC03,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/8f/Santo_Vaccarro_%28Earth-616%29_from_X-Men_Red_Vol_1_8_001.jpg/revision/latest?cb=20181001093309,False,comital,comital,bold,negative,nervy,sincere,diplomatic,impartial,unfair,tall,large
38B7Q9C28IM6AK4F13DIR2ZXZSU96K,A2F0H1QFK7X0N4,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Chaos_War_Ares_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20160316045751,False,fidelio,fidelio,,,,evil,forceful,determined,brutish,strong,masculine
38B7Q9C28IM6AK4F13DIR2ZXZSU96K,APKO12PP5J5LW,https://vignette.wikia.nocookie.net/marveldatabase/images/8/86/Chaos_War_Ares_Vol_1_1_Textless.jpg/revision/latest/scale-to-width-down/326?cb=20160316045751,False,fidelio,fidelio,brave,bold,,sincere,diplomatic,impartial,stocky,flabby,
38DCH97KHJJOQE082OITM1URVYIJQM,A2D70C0LG6MJH9,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,False,bagasse,bagasse,enthusiastic,excited,happy,confident,outgoing,extrovert,attractive,fashionable,stylish
38DCH97KHJJOQE082OITM1URVYIJQM,A1YCPB5INBVCGW,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,False,bagasse,bagasse,attractive,welcoming,happy,energetic,athletic,fun,tall,slim,stylish
38DCH97KHJJOQE082OITM1URVYIJQM,AMZ59DGY7I2ZI,https://vignette.wikia.nocookie.net/marveldatabase/images/b/b9/Models%2C_Inc._Vol_1_1_page_00_Millicent_Collins_%28Earth-616%29.jpg/revision/latest/scale-to-width-down/191?cb=20100829193449,True,bagasse,bagasse,interested,happy,,charming,engaged,capable,female,blond,sexy
38EHZ67RIO9NEXCF2PQ98FI6T54MGY,A6F1QF51VP5KO,https://vignette.wikia.nocookie.net/marveldatabase/images/7/7a/Jessica_Jones_Vol_1_4_Dekal_Variant_Textless.jpg/revision/latest/scale-to-width-down/329?cb=20161018161452,False,wedelns,wedelns,numb,rattled,vexed,unforgiving,,,dark,fit,rough
